19.0 2.0 135.0 
52.0527 64.6245 95.976 
45.685 67.188 99.0157 
21.0 76.0 149.0 
16.0 65.0 143.0 
70.0 65.0 122.0 
71.0 61.0 118.0 
29.0 52.0 129.0 
28.1959 55.2394 128.107 
42.5749 17.4526 154.471 
39.0338 18.2893 151.135 
41.7936 91.8111 136.55 
42.9722 93.9933 142.242 
52.0 128.0 139.0 
49.9644 129.031 134.899 
72.5564 74.7948 154.643 
69.2239 76.7091 154.251 
45.0 126.0 134.0 
43.0 131.0 132.0 
51.9133 66.6101 81.4264 
58.8211 69.7185 78.346 
66.0 68.0 159.0 
71.0525 64.4378 157.906 
32.0 64.0 121.0 
31.7451 67.6291 121.553 
66.7673 74.225 135.087 
65.9608 71.1521 136.262 
119.0 85.0 240.0 
119.0 93.0 227.0 
23.2431 95.401 108.13 
25.8077 97.6996 110.448 
48.3139 68.5533 128.776 
49.0193 70.3049 132.588 
74.2071 75.5392 155.104 
72.6438 73.6339 158.456 
25.1728 23.4967 132.018 
25.9645 27.0806 131.908 
58.0 131.0 131.0 
60.1088 133.058 126.63 
53.0 81.0 136.0 
46.3558 84.4983 136.117 
78.7028 80.9907 156.782 
79.4425 80.1209 154.741 
93.2911 98.2181 138.216 
85.6017 97.0877 143.316 
58.0 5.0 144.0 
62.4615 11.2906 144.98 
48.0 87.0 135.0 
46.0 83.0 131.0 
91.0 104.0 106.0 
89.0 104.0 100.0 
79.5792 83.0389 157.159 
78.4957 81.6393 157.792 
57.9079 43.9855 111.867 
51.9674 40.9285 114.505 
30.4847 96.41 129.522 
38.0 92.0 125.0 
70.0594 84.4763 125.468 
68.0 82.0 118.0 
35.1532 51.7898 135.503 
31.476 57.8843 136.681 
61.0 55.0 149.0 
57.0 52.0 151.0 
32.044 74.7454 151.998 
29.0 88.0 153.0 
33.1977 36.6623 141.573 
31.3644 39.7351 142.405 
16.6381 92.2905 116.553 
18.0 96.0 119.0 
72.9869 117.85 72.2494 
73.3485 118.22 65.2367 
60.0 21.0 130.0 
57.2784 21.6174 125.627 
52.2798 34.608 147.463 
50.8461 34.4657 135.344 
5.0 6.0 123.0 
7.93478 9.01712 130.5 
89.0 82.0 117.0 
82.0 77.0 123.0 
57.0 46.0 149.0 
56.0 44.0 151.0 
74.5279 11.2993 146.084 
78.0 13.0 152.0 
39.5895 66.1861 125.29 
39.0 67.0 133.0 
63.0 73.0 78.0 
60.7108 68.9697 75.1981 
86.0885 102.799 140.62 
85.0 103.0 137.0 
51.0 9.0 129.0 
58.8903 5.2828 125.949 
41.1422 35.0505 144.145 
