182 344 16.6934 0.188383 
182 345 33.3868 0.22438 
187 346 16.6934 0.27815 
187 347 16.6934 0.0533416 
508 348 16.6934 0.0699458 
508 349 16.6934 0.12929 
866 350 83.4669 0.541417 
866 351 16.6934 0.197078 
265 352 66.7735 0.569649 
265 353 16.6934 0.155687 
289 354 16.6934 0.137607 
289 355 33.3868 0.236555 
556 356 50.0802 0.282492 
556 357 16.6934 0.118924 
382 358 16.6934 0.0826272 
382 359 33.3868 0.455921 
28 360 1085.07 2.14605 
28 361 16.6934 0.236353 
96 362 66.7735 0.529206 
96 363 83.4669 0.534646 
106 364 83.4669 0.525987 
106 365 16.6934 0.200241 
626 366 33.3868 0.388868 
626 367 66.7735 0.459493 
716 368 16.6934 0.216271 
716 369 33.3868 0.282967 
312 370 33.3868 0.225117 
312 371 50.0802 0.47753 
100 372 50.0802 0.38148 
100 373 16.6934 0.127017 
147 374 66.7735 0.335921 
147 375 16.6934 0.196378 
754 376 16.6934 0.296955 
754 377 16.6934 0.150981 
334 378 500.802 1.6288 
334 379 16.6934 0.112287 
400 380 33.3868 0.297504 
400 381 50.0802 0.609123 
195 382 50.0802 0.431977 
195 383 33.3868 0.308225 
740 384 183.627 0.813467 
740 385 33.3868 0.27158 
140 386 2303.69 3.35515 
140 387 16.6934 0.285546 
7 388 584.269 1.69026 
7 389 16.6934 0.0916447 
271 390 16.6934 0.175886 
271 391 33.3868 0.311111 
91 392 100.16 0.55059 
91 393 16.6934 0.117783 
174 394 50.0802 0.40312 
174 395 83.4669 0.44439 
948 396 16.6934 0.104185 
948 397 50.0802 0.385395 
98 398 200.321 0.860808 
98 399 16.6934 0.243899 
279 400 83.4669 0.679626 
279 401 16.6934 0.200458 
126 402 550.882 1.55735 
126 403 16.6934 0.276327 
542 404 50.0802 0.459555 
542 405 50.0802 0.36252 
516 406 16.6934 0.104006 
516 407 16.6934 0.181017 
148 408 33.3868 0.236421 
148 409 33.3868 0.279267 
440 410 16.6934 0.0838994 
440 411 16.6934 0.136935 
192 412 133.547 0.673703 
192 413 16.6934 0.135836 
141 414 16.6934 0.0957951 
141 415 50.0802 0.342083 
628 416 33.3868 0.176841 
628 417 50.0802 0.283256 
366 418 16.6934 0.179805 
366 419 16.6934 0.189162 
42 420 116.854 0.823306 
42 421 16.6934 0.403709 
996 422 33.3868 0.392304 
996 423 33.3868 0.40308 
384 424 133.547 0.728297 
384 425 50.0802 0.319932 
341 426 50.0802 0.260894 
341 427 16.6934 0.242473 
343 428 33.3868 0.325351 
343 429 16.6934 0.0994581 
107 430 100.16 0.632089 
107 431 33.3868 0.406435 
291 432 16.6934 0.164633 
291 433 16.6934 0.13966 
16 434 116.854 0.759571 
16 435 16.6934 0.0996546 
982 436 16.6934 0.137763 
982 437 16.6934 0.136722 
299 438 50.0802 0.290373 
299 439 16.6934 0.22307 
172 440 33.3868 0.177941 
172 441 16.6934 0.181378 
338 442 16.6934 0.0613535 
338 443 33.3868 0.319246 
132 444 16.6934 0.0912464 
132 445 16.6934 0.154835 
315 446 150.24 0.746513 
315 447 83.4669 0.503595 
392 448 33.3868 0.155105 
392 449 66.7735 0.528828 
38 450 1135.15 2.39595 
38 451 33.3868 0.316328 
277 452 50.0802 0.295045 
277 453 16.6934 0.159879 
954 454 16.6934 0.0934184 
954 455 16.6934 0.215857 
171 456 283.788 0.994354 
171 457 16.6934 0.33375 
243 458 16.6934 0.123655 
243 459 50.0802 0.45528 
57 460 250.401 1.39424 
57 461 16.6934 0.321979 
718 462 200.321 1.6248 
718 463 16.6934 0.134502 
371 464 33.3868 0.215447 
371 465 16.6934 0.188045 
420 466 100.16 0.779753 
420 467 16.6934 0.131613 
199 468 33.3868 0.281227 
199 469 16.6934 0.269636 
4 470 634.349 1.80493 
4 471 33.3868 0.402769 
447 472 50.0802 0.318952 
447 473 33.3868 0.205317 
618 474 50.0802 0.179895 
618 475 16.6934 0.196097 
237 476 183.627 0.968392 
237 477 33.3868 0.255639 
405 478 33.3868 0.366287 
405 479 16.6934 0.0627191 
758 480 434.028 1.33242 
758 481 100.16 0.500009 
916 482 16.6934 0.288961 
916 483 16.6934 0.191189 
972 484 50.0802 0.389678 
972 485 16.6934 0.308883 
45 486 267.094 1.87189 
45 487 33.3868 0.389407 
323 488 66.7735 0.451832 
323 489 16.6934 0.221349 
464 490 16.6934 0.105308 
464 491 16.6934 0.0458784 
536 492 16.6934 0.124917 
536 493 33.3868 0.38794 
578 494 16.6934 0.135694 
578 495 50.0802 0.389388 
676 496 33.3868 0.175172 
676 497 33.3868 0.204829 
342 498 16.6934 0.14459 
342 499 16.6934 0.10782 
335 500 16.6934 0.0944721 
335 501 16.6934 0.171378 
363 502 50.0802 0.270493 
363 503 33.3868 0.385311 
198 504 16.6934 0.0806621 
198 505 16.6934 0.0707828 
240 506 417.335 1.44652 
240 507 16.6934 0.12605 
254 508 33.3868 0.20605 
254 509 33.3868 0.435411 
163 510 33.3868 0.190615 
163 511 16.6934 0.0423677 
293 512 16.6934 0.258188 
293 513 16.6934 0.0593641 
380 514 16.6934 0.0732965 
380 515 16.6934 0.273621 
906 516 33.3868 0.321056 
906 517 33.3868 0.39305 
295 518 33.3868 0.239289 
295 519 16.6934 0.00788587 
108 520 16.6934 0.0675336 
108 521 16.6934 0.129431 
281 522 50.0802 0.330651 
281 523 50.0802 0.387751 
742 524 200.321 1.04165 
742 525 33.3868 0.282507 
302 526 751.202 2.13967 
302 527 33.3868 0.28194 
714 528 16.6934 0.215889 
714 529 16.6934 0.294673 
124 530 1702.73 2.90392 
124 531 16.6934 0.137006 
496 532 16.6934 0.101153 
496 533 16.6934 0.0698409 
474 534 33.3868 0.108322 
474 535 16.6934 0.0916054 
283 536 50.0802 0.423541 
283 537 16.6934 0.121267 
423 538 16.6934 0.0953839 
423 539 16.6934 0.292407 
339 540 16.6934 0.201061 
339 541 16.6934 0.227029 
232 542 100.16 0.605025 
232 543 33.3868 0.642466 
27 544 16.6934 0.11944 
27 545 16.6934 0.221919 
443 546 16.6934 0.085265 
443 547 16.6934 0.318815 
262 548 283.788 1.10935 
262 549 16.6934 0.194261 
480 550 417.335 1.24747 
480 551 16.6934 0.35193 
764 552 33.3868 0.287091 
764 553 33.3868 0.221416 
822 554 200.321 1.02739 
822 555 16.6934 0.138461 
313 556 66.7735 0.396428 
313 557 33.3868 0.300045 
842 558 150.24 0.957296 
842 559 16.6934 0.123937 
449 560 16.6934 0.115254 
449 561 50.0802 0.37168 
525 562 16.6934 0.162791 
525 563 16.6934 0.11211 
914 564 16.6934 0.171994 
914 565 16.6934 0.0652409 
472 566 16.6934 0.113499 
472 567 33.3868 0.23681 
567 568 16.6934 0.0789345 
567 569 16.6934 0.1437 
175 570 16.6934 0.112977 
175 571 83.4669 0.415502 
329 572 16.6934 0.0723599 
329 573 16.6934 0.217968 
370 574 16.6934 0.06294 
370 575 16.6934 0.124316 
964 576 16.6934 0.116391 
964 577 16.6934 0.0775679 
481 578 66.7735 0.46857 
481 579 33.3868 0.156769 
395 580 66.7735 0.408685 
395 581 16.6934 0.0985144 
908 582 150.24 1.27776 
908 583 16.6934 0.342843 
88 584 984.91 1.98319 
88 585 16.6934 0.187163 
522 586 33.3868 0.189476 
522 587 16.6934 0.127404 
113 588 217.014 0.918932 
113 589 16.6934 0.325505 
150 590 16.6934 0.0665325 
150 591 33.3868 0.185409 
874 592 16.6934 0.151034 
874 593 16.6934 0.134729 
118 594 350.561 1.24852 
118 595 16.6934 0.359668 
298 596 183.627 0.855409 
298 597 16.6934 0.101561 
431 598 16.6934 0.0931434 
431 599 16.6934 0.204083 
608 600 16.6934 0.0930272 
608 601 16.6934 0.229189 
55 602 100.16 0.654527 
55 603 50.0802 0.333018 
561 604 33.3868 0.364408 
561 605 16.6934 0.0404116 
495 606 16.6934 0.0820943 
495 607 33.3868 0.360615 
452 608 33.3868 0.250332 
452 609 16.6934 0.13642 
553 610 16.6934 0.114607 
553 611 16.6934 0.117044 
58 612 333.868 1.20051 
58 613 16.6934 0.106806 
603 614 33.3868 0.218538 
603 615 16.6934 0.0982389 
268 616 66.7735 0.447041 
268 617 16.6934 0.14792 
221 618 66.7735 0.307376 
221 619 16.6934 0.137495 
672 620 16.6934 0.193708 
672 621 16.6934 0.133404 
648 622 100.16 0.651532 
648 623 33.3868 0.38305 
304 624 233.707 1.02455 
304 625 33.3868 0.284235 
424 626 100.16 0.6263 
